WorkflowId  WorkflowName                                                                                                                                                                                                                                                    StepName                                                                                                                                                                                                                                                        Sequence    SLAHours    AutoApprove IsFinalReceiver DesignationId DesignationName                                                                                                                                                                                                                                                 AssignedUserName
----------- --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ----------- ----------- ----------- --------------- ------------- --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1681        testing                                                                                                                                                                                                                                                         Initiator                                                                                                                                                                                                                                                       1           0           0           0               138           IAT Admin                                                                                                                                                                                                                                                       
1681        testing                                                                                                                                                                                                                                                         Approver 1                                                                                                                                                                                                                                                      2           0           0           0               11            Project Architect                                                                                                                                                                                                                                               
1681        testing                                                                                                                                                                                                                                                         Approver 2                                                                                                                                                                                                                                                      3           0           0           0               77            Sales Manager                                                                                                                                                                                                                                                   
1682        gera testing                                                                                                                                                                                                                                                    Initiator                                                                                                                                                                                                                                                       1           0           0           0               73            IT Manager                                                                                                                                                                                                                                                      
1682        gera testing                                                                                                                                                                                                                                                    Approver 1                                                                                                                                                                                                                                                      2           0           0           0               10            IT Assistant Manager                                                                                                                                                                                                                                            
1682        gera testing                                                                                                                                                                                                                                                    Approver 2                                                                                                                                                                                                                                                      3           0           0           0               55            IT HOD                                                                                                                                                                                                                                                          
4340        SubmissionofBGAgainstComplianceofConsent                                                                                                                                                                                                                        Final Receiver                                                                                                                                                                                                                                                  3           NULL        0           1               119           Liaison AM                                                                                                                                                                                                                                                      NULL
4341        SubmissionofAffidavitforComplianceofConsent                                                                                                                                                                                                                     Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               119           Liaison AM                                                                                                                                                                                                                                                      NULL
4341        SubmissionofAffidavitforComplianceofConsent                                                                                                                                                                                                                     Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               42            Corporate GM                                                                                                                                                                                                                                                    NULL
4341        SubmissionofAffidavitforComplianceofConsent                                                                                                                                                                                                                     Approver 2                                                                                                                                                                                                                                                      2           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4341        SubmissionofAffidavitforComplianceofConsent                                                                                                                                                                                                                     Final Receiver                                                                                                                                                                                                                                                  3           NULL        0           1               119           Liaison AM                                                                                                                                                                                                                                                      NULL
4342        ConsultantFinalisationandIssuingofWorkOrder                                                                                                                                                                                                                     Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               42            Corporate GM                                                                                                                                                                                                                                                    NULL
4342        ConsultantFinalisationandIssuingofWorkOrder                                                                                                                                                                                                                     Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4342        ConsultantFinalisationandIssuingofWorkOrder                                                                                                                                                                                                                     Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               42            Corporate GM                                                                                                                                                                                                                                                    NULL
4343        RegistrationofProject                                                                                                                                                                                                                                           Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               83            Liaison RERA Manager                                                                                                                                                                                                                                            NULL
4343        RegistrationofProject                                                                                                                                                                                                                                           Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4343        RegistrationofProject                                                                                                                                                                                                                                           Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               83            Liaison RERA Manager                                                                                                                                                                                                                                            NULL
4344        LettertobeSubmittedtoAuthority                                                                                                                                                                                                                                  Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               83            Liaison RERA Manager                                                                                                                                                                                                                                            NULL
4344        LettertobeSubmittedtoAuthority                                                                                                                                                                                                                                  Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4344        LettertobeSubmittedtoAuthority                                                                                                                                                                                                                                  Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               83            Liaison RERA Manager                                                                                                                                                                                                                                            NULL
4345        Auditpresentation                                                                                                                                                                                                                                               Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               83            Liaison RERA Manager                                                                                                                                                                                                                                            NULL
4345        Auditpresentation                                                                                                                                                                                                                                               Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4345        Auditpresentation                                                                                                                                                                                                                                               Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               83            Liaison RERA Manager                                                                                                                                                                                                                                            NULL
4346        AORorConsultantPayment                                                                                                                                                                                                                                          Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               74            Liaison Manager                                                                                                                                                                                                                                                 NULL
4346        AORorConsultantPayment                                                                                                                                                                                                                                          Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               45            Liaison GM                                                                                                                                                                                                                                                      NULL
4346        AORorConsultantPayment                                                                                                                                                                                                                                          Approver 2                                                                                                                                                                                                                                                      2           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4346        AORorConsultantPayment                                                                                                                                                                                                                                          Final Receiver                                                                                                                                                                                                                                                  3           NULL        0           1               2             Accountant Commercial                                                                                                                                                                                                                                           NULL
4347        AORorConsultantPayment-Goa                                                                                                                                                                                                                                      Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               85            Liaison SGM                                                                                                                                                                                                                                                     NULL
4347        AORorConsultantPayment-Goa                                                                                                                                                                                                                                      Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4347        AORorConsultantPayment-Goa                                                                                                                                                                                                                                      Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               2             Accountant Commercial                                                                                                                                                                                                                                           NULL
4348        AppointmentofAORorConsultant                                                                                                                                                                                                                                    Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               74            Liaison Manager                                                                                                                                                                                                                                                 NULL
4348        AppointmentofAORorConsultant                                                                                                                                                                                                                                    Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4348        AppointmentofAORorConsultant                                                                                                                                                                                                                                    Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               74            Liaison Manager                                                                                                                                                                                                                                                 NULL
4349        AppointmentofAORorConsultant-Goa                                                                                                                                                                                                                                Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               85            Liaison SGM                                                                                                                                                                                                                                                     NULL
4349        AppointmentofAORorConsultant-Goa                                                                                                                                                                                                                                Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4349        AppointmentofAORorConsultant-Goa                                                                                                                                                                                                                                Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               85            Liaison SGM                                                                                                                                                                                                                                                     NULL
4350        ChallanPayment                                                                                                                                                                                                                                                  Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               74            Liaison Manager                                                                                                                                                                                                                                                 NULL
4350        ChallanPayment                                                                                                                                                                                                                                                  Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4350        ChallanPayment                                                                                                                                                                                                                                                  Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               2             Accountant Commercial                                                                                                                                                                                                                                           NULL
4351        ChallanPayment-Goa                                                                                                                                                                                                                                              Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               85            Liaison SGM                                                                                                                                                                                                                                                     NULL
4351        ChallanPayment-Goa                                                                                                                                                                                                                                              Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4351        ChallanPayment-Goa                                                                                                                                                                                                                                              Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               2             Accountant Commercial                                                                                                                                                                                                                                           NULL
4352        CommunicationorDocumentstoCustomers                                                                                                                                                                                                                             Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               74            Liaison Manager                                                                                                                                                                                                                                                 NULL
4352        CommunicationorDocumentstoCustomers                                                                                                                                                                                                                             Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               45            Liaison GM                                                                                                                                                                                                                                                      NULL
4352        CommunicationorDocumentstoCustomers                                                                                                                                                                                                                             Approver 2                                                                                                                                                                                                                                                      2           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4352        CommunicationorDocumentstoCustomers                                                                                                                                                                                                                             Final Receiver                                                                                                                                                                                                                                                  3           NULL        0           1               74            Liaison Manager                                                                                                                                                                                                                                                 NULL
4353        CommunicationorDocumentstoCustomers-Goa                                                                                                                                                                                                                         Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               85            Liaison SGM                                                                                                                                                                                                                                                     NULL
4353        CommunicationorDocumentstoCustomers-Goa                                                                                                                                                                                                                         Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4353        CommunicationorDocumentstoCustomers-Goa                                                                                                                                                                                                                         Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               85            Liaison SGM                                                                                                                                                                                                                                                     NULL
4354        CriticalTreeRelatedTasks                                                                                                                                                                                                                                        Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               45            Liaison GM                                                                                                                                                                                                                                                      NULL
4354        CriticalTreeRelatedTasks                                                                                                                                                                                                                                        Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4354        CriticalTreeRelatedTasks                                                                                                                                                                                                                                        Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               45            Liaison GM                                                                                                                                                                                                                                                      NULL
4355        CriticalTreeRelatedTasks-Goa                                                                                                                                                                                                                                    Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               85            Liaison SGM                                                                                                                                                                                                                                                     NULL
4355        CriticalTreeRelatedTasks-Goa                                                                                                                                                                                                                                    Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4355        CriticalTreeRelatedTasks-Goa                                                                                                                                                                                                                                    Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               85            Liaison SGM                                                                                                                                                                                                                                                     NULL
4356        CustomerRelatedTasks                                                                                                                                                                                                                                            Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               45            Liaison GM                                                                                                                                                                                                                                                      NULL
4356        CustomerRelatedTasks                                                                                                                                                                                                                                            Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               91            Liaison VP                                                                                                                                                                                                                                                      NULL
4356        CustomerRelatedTasks                                                                                                                                                                                                                                            Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               45            Liaison GM                                                                                                                                                                                                                                                      NULL
4357        CustomerRelatedTasks-Goa                                                                                                                                                                                                                                        Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               85            Liaison SGM                                                                                                                                                                                                                                                     NULL
